2055.859999941285,52.372460807265576,85.43307086614173,48.54708486810284,1675.0500000005136
2195.8599999364465,55.93892180800161,85.43307086614173,52.5058600290211,1813.3700000006297
2047.8599999415396,52.168663035794395,85.43307086614173,48.33872828068609,1667.7700000005075
1870.8599999478324,47.659637342011166,85.43307086614173,43.1930647021617,1487.9800000003565
2130.8599999386156,54.283064914800775,85.43307086614173,50.731108382631994,1751.3600000005777
2287.859999933145,58.28259617991076,85.43307086614173,55.2070543587454,1907.750000000709
2107.8599999394205,53.69714632182296,85.43307086614173,50.07255274026119,1728.3500000005583
2107.85999993939,53.69714632182219,85.03937007874016,50.094876660341555,1729.260000000559
2014.8599999427447,51.32799722847968,85.43307086614173,47.35275514380326,1633.3200000004786
2047.8599999415396,52.168663035794395,85.43307086614173,48.33872828068609,1667.7700000005075
